data,ano,mes,regiao,bioma,focos_observados,cidade_ref,lat_ref,lon_ref,temperatura_c,temperatura_max_c,temperatura_min_c,umidade_pct,precipitacao_mm,vento_ms,vento_kmh,focos_dia_anterior,focos_acumulados_7d,media_focos_7d,media_focos_15d,chuva_acumulada_7d,umidade_media_7d,temperatura_media_7d,dias_sem_chuva,focos_proximo_dia,limiar_risco_bioma,risco_alto_queimada,dia_do_ano
2025-05-29,2025,5,Sudeste,Cerrado,83,Brasília,-15.7942,-47.8825,22.55,31.4,14.93,45.31,0.0,2.22,7.992000000000001,219.0,1295.0,185.0,186.26666666666668,0.5599999999999993,45.31142857142857,22.73857142857143,22,133.0,203.0,0,149
2025-05-30,2025,5,Sudeste,Cerrado,133,Brasília,-15.7942,-47.8825,20.72,27.25,15.45,57.73,0.0,3.1,11.16,83.0,1082.0,154.57142857142858,186.46666666666667,0.33999999999999936,44.910000000000004,22.75714285714286,23,148.0,203.0,0,150
2025-01-01,2025,1,Sudeste,Mata Atlântica,89,São Paulo,-23.5505,-46.6333,23.18,28.86,18.14,77.39,3.97,2.11,7.596,0.0,0.0,0.0,0.0,1.2299999999999998,66.42999999999999,17.722857142857144,0,80.0,122.75,0,1
2025-01-02,2025,1,Sudeste,Mata Atlântica,80,São Paulo,-23.5505,-46.6333,23.61,29.02,18.73,78.04,4.21,3.57,12.852,89.0,89.0,89.0,89.0,5.1899999999999995,66.88857142857144,18.337142857142858,0,21.0,122.75,0,2
2025-01-03,2025,1,Sudeste,Mata Atlântica,21,São Paulo,-23.5505,-46.6333,24.11,29.49,19.34,76.77,2.11,4.22,15.192,80.0,169.0,84.5,84.5,9.39,68.19,18.900000000000002,0,24.0,122.75,0,3
2025-01-04,2025,1,Sudeste,Mata Atlântica,24,São Paulo,-23.5505,-46.6333,23.28,26.62,20.41,81.02,1.97,4.38,15.768,21.0,190.0,63.333333333333336,63.333333333333336,11.47,69.7957142857143,19.48428571428571,0,25.0,122.75,0,4
2025-01-05,2025,1,Sudeste,Mata Atlântica,25,São Paulo,-23.5505,-46.6333,22.67,29.62,16.89,75.18,2.44,2.78,10.008,24.0,214.0,53.5,53.5,13.42,72.63000000000001,19.888571428571428,0,55.0,122.75,0,5
2025-01-06,2025,1,Sudeste,Mata Atlântica,55,São Paulo,-23.5505,-46.6333,23.07,30.26,17.81,73.13,0.14,3.43,12.348,25.0,239.0,47.8,47.8,14.71,74.23428571428572,20.91714285714286,1,60.0,122.75,0,6
2025-01-07,2025,1,Sudeste,Mata Atlântica,60,São Paulo,-23.5505,-46.6333,22.53,28.43,18.91,77.98,2.32,3.09,11.124,55.0,294.0,49.0,49.0,14.850000000000001,76.09571428571428,22.270000000000003,0,76.0,122.75,0,7
2025-01-08,2025,1,Sudeste,Mata Atlântica,76,São Paulo,-23.5505,-46.6333,22.79,28.95,19.12,79.17,2.31,3.8,13.68,60.0,354.0,50.57142857142857,50.57142857142857,17.16,77.07285714285715,23.20714285714286,0,72.0,122.75,0,8
2025-01-09,2025,1,Sudeste,Mata Atlântica,72,São Paulo,-23.5505,-46.6333,21.42,27.88,17.99,79.5,2.09,4.85,17.46,76.0,341.0,48.714285714285715,53.75,15.5,77.32714285714287,23.15142857142857,0,111.0,122.75,0,9
2025-01-10,2025,1,Sudeste,Mata Atlântica,111,São Paulo,-23.5505,-46.6333,21.19,28.05,16.61,74.86,0.25,4.26,15.336,72.0,333.0,47.57142857142857,55.77777777777778,13.379999999999999,77.53571428571429,22.83857142857143,1,102.0,122.75,0,10
2025-01-11,2025,1,Sudeste,Mata Atlântica,102,São Paulo,-23.5505,-46.6333,21.47,30.13,14.42,70.59,0.08,3.53,12.708,111.0,423.0,60.42857142857143,61.3,11.52,77.26285714285714,22.421428571428574,2,28.0,122.75,0,11
2025-01-12,2025,1,Sudeste,Mata Atlântica,28,São Paulo,-23.5505,-46.6333,20.75,27.15,16.7,75.75,0.25,5.15,18.540000000000003,102.0,501.0,71.57142857142857,65.0,9.629999999999999,75.77285714285713,22.162857142857145,3,41.0,122.75,0,12
2025-01-13,2025,1,Sudeste,Mata Atlântica,41,São Paulo,-23.5505,-46.6333,20.56,27.76,15.71,73.06,0.03,4.69,16.884,28.0,504.0,72.0,61.916666666666664,7.4399999999999995,75.85428571428572,21.888571428571428,4,48.0,122.75,0,13
2025-01-14,2025,1,Sudeste,Mata Atlântica,48,São Paulo,-23.5505,-46.6333,20.73,29.36,14.74,71.72,0.04,4.51,16.236,41.0,490.0,70.0,60.30769230769231,7.33,75.8442857142857,21.53,5,72.0,122.75,0,14
2025-01-15,2025,1,Sudeste,Mata Atlântica,72,São Paulo,-23.5505,-46.6333,22.18,30.93,17.09,75.14,0.48,4.27,15.371999999999998,48.0,478.0,68.28571428571429,59.42857142857143,5.05,74.95,21.27285714285714,6,9.0,122.75,0,15
2025-01-16,2025,1,Sudeste,Mata Atlântica,9,São Paulo,-23.5505,-46.6333,23.59,30.86,19.4,79.99,14.55,3.75,13.5,72.0,474.0,67.71428571428571,60.266666666666666,3.2199999999999998,74.37428571428572,21.185714285714287,0,30.0,122.75,0,16
2025-01-17,2025,1,Sudeste,Mata Atlântica,30,São Paulo,-23.5505,-46.6333,23.7,27.69,20.19,82.49,3.99,3.32,11.952,9.0,411.0,58.714285714285715,54.93333333333333,15.68,74.44428571428571,21.495714285714286,0,45.0,122.75,0,17
2025-01-18,2025,1,Sudeste,Mata Atlântica,45,São Paulo,-23.5505,-46.6333,24.26,28.49,20.7,81.09,2.96,3.5,12.6,30.0,330.0,47.142857142857146,51.6,19.42,75.53428571428572,21.854285714285712,0,107.0,122.75,0,18
2025-01-19,2025,1,Sudeste,Mata Atlântica,107,São Paulo,-23.5505,-46.6333,25.6,30.93,20.76,75.61,2.83,2.96,10.656,45.0,273.0,39.0,53.2,22.3,77.03428571428572,22.252857142857142,0,188.0,122.75,1,19
2025-01-20,2025,1,Sudeste,Mata Atlântica,188,São Paulo,-23.5505,-46.6333,24.95,29.79,21.08,76.51,0.73,4.95,17.82,107.0,352.0,50.285714285714285,58.733333333333334,24.880000000000003,77.0142857142857,22.945714285714285,1,182.0,122.75,1,20
2025-01-21,2025,1,Sudeste,Mata Atlântica,182,São Paulo,-23.5505,-46.6333,25.97,32.47,20.71,68.72,0.8,4.99,17.964000000000002,188.0,499.0,71.28571428571429,69.6,25.580000000000002,77.50714285714287,23.572857142857142,2,290.0,122.75,1,21
2025-01-22,2025,1,Sudeste,Mata Atlântica,290,São Paulo,-23.5505,-46.6333,26.29,32.55,21.51,70.01,5.31,2.09,7.524,182.0,633.0,90.42857142857143,78.06666666666666,26.34,77.07857142857142,24.321428571428573,0,117.0,122.75,0,22
2025-01-23,2025,1,Sudeste,Mata Atlântica,117,São Paulo,-23.5505,-46.6333,24.63,30.36,19.87,76.21,2.6,2.04,7.344,290.0,851.0,121.57142857142857,93.4,31.17,76.3457142857143,24.908571428571427,0,176.0,122.75,1,23
2025-01-24,2025,1,Sudeste,Mata Atlântica,176,São Paulo,-23.5505,-46.6333,25.34,33.38,19.9,72.41,2.36,1.68,6.048,117.0,959.0,137.0,96.13333333333334,19.219999999999995,75.80571428571429,25.057142857142853,0,190.0,122.75,1,24
2025-01-25,2025,1,Sudeste,Mata Atlântica,190,São Paulo,-23.5505,-46.6333,25.74,32.71,19.85,72.95,4.29,2.88,10.368,176.0,1105.0,157.85714285714286,103.06666666666666,17.589999999999996,74.36571428571428,25.291428571428572,0,73.0,122.75,0,25
2025-01-26,2025,1,Sudeste,Mata Atlântica,73,São Paulo,-23.5505,-46.6333,24.08,28.85,20.75,80.95,11.53,3.16,11.376,190.0,1250.0,178.57142857142858,108.33333333333333,18.919999999999998,73.20285714285716,25.502857142857142,0,63.0,122.75,0,26
2025-01-27,2025,1,Sudeste,Mata Atlântica,63,São Paulo,-23.5505,-46.6333,22.8,29.0,18.89,83.53,7.8,2.11,7.596,73.0,1216.0,173.71428571428572,106.4,27.619999999999997,73.96571428571428,25.285714285714285,0,35.0,122.75,0,27
2025-01-28,2025,1,Sudeste,Mata Atlântica,35,São Paulo,-23.5505,-46.6333,22.96,28.78,19.22,82.82,3.95,2.16,7.776000000000001,63.0,1091.0,155.85714285714286,108.73333333333333,34.69,74.96857142857142,24.978571428571428,0,43.0,122.75,0,28
2025-01-29,2025,1,Sudeste,Mata Atlântica,43,São Paulo,-23.5505,-46.6333,22.92,27.95,20.06,85.46,8.69,2.61,9.396,35.0,944.0,134.85714285714286,108.33333333333333,37.84,76.98285714285714,24.548571428571428,0,54.0,122.75,0,29
2025-01-30,2025,1,Sudeste,Mata Atlântica,54,São Paulo,-23.5505,-46.6333,22.97,28.23,19.85,86.42,22.2,2.75,9.9,43.0,697.0,99.57142857142857,108.0,41.22,79.18999999999998,24.06714285714286,0,69.0,122.75,0,30
2025-01-31,2025,1,Sudeste,Mata Atlântica,69,São Paulo,-23.5505,-46.6333,23.0,26.87,19.74,88.38,21.68,2.81,10.116,54.0,634.0,90.57142857142857,106.8,60.81999999999999,80.64857142857143,23.829999999999995,0,49.0,122.75,0,31
2025-02-01,2025,2,Sudeste,Mata Atlântica,49,São Paulo,-23.5505,-46.6333,22.01,24.32,20.07,88.88,8.03,3.28,11.808,69.0,527.0,75.28571428571429,110.8,80.13999999999999,82.92999999999999,23.495714285714286,0,77.0,122.75,0,32
2025-02-02,2025,2,Sudeste,Mata Atlântica,77,São Paulo,-23.5505,-46.6333,22.67,27.49,19.42,85.75,10.03,2.85,10.26,49.0,386.0,55.142857142857146,112.06666666666666,83.87999999999998,85.20571428571428,22.962857142857143,0,96.0,122.75,0,33
2025-02-03,2025,2,Sudeste,Mata Atlântica,96,São Paulo,-23.5505,-46.6333,22.35,25.08,19.82,88.7,14.53,4.02,14.472,77.0,390.0,55.714285714285715,114.2,82.38,85.89142857142856,22.761428571428574,0,168.0,122.75,1,34
2025-02-04,2025,2,Sudeste,Mata Atlântica,168,São Paulo,-23.5505,-46.6333,22.86,26.76,19.6,84.93,3.57,3.98,14.328,96.0,423.0,60.42857142857143,113.46666666666667,89.10999999999999,86.63,22.697142857142858,0,208.0,122.75,1,35
2025-02-05,2025,2,Sudeste,Mata Atlântica,208,São Paulo,-23.5505,-46.6333,22.78,26.78,19.92,87.16,3.1,2.28,8.208,168.0,556.0,79.42857142857143,112.13333333333334,88.73,86.93142857142857,22.68285714285714,0,137.0,122.75,1,36
2025-02-06,2025,2,Sudeste,Mata Atlântica,137,São Paulo,-23.5505,-46.6333,23.68,28.6,19.11,80.19,2.86,2.57,9.252,208.0,721.0,103.0,113.86666666666666,83.13999999999999,87.17428571428572,22.662857142857145,0,166.0,122.75,1,37
2025-02-07,2025,2,Sudeste,Mata Atlântica,166,São Paulo,-23.5505,-46.6333,24.56,30.06,20.04,73.95,2.16,1.8,6.48,137.0,804.0,114.85714285714286,103.66666666666667,63.79999999999999,86.28428571428572,22.764285714285716,0,93.0,122.75,0,38
2025-02-08,2025,2,Sudeste,Mata Atlântica,93,São Paulo,-23.5505,-46.6333,23.37,28.4,20.01,82.64,1.49,4.11,14.796,166.0,901.0,128.71428571428572,106.93333333333334,44.279999999999994,84.22285714285715,22.98714285714286,0,68.0,122.75,0,39
2025-02-09,2025,2,Sudeste,Mata Atlântica,68,São Paulo,-23.5505,-46.6333,23.38,29.84,17.5,76.56,0.16,3.12,11.232,93.0,945.0,135.0,101.4,37.73999999999999,83.33142857142856,23.18142857142857,1,102.0,122.75,0,40
2025-02-10,2025,2,Sudeste,Mata Atlântica,102,São Paulo,-23.5505,-46.6333,23.56,29.54,18.96,79.68,1.13,2.07,7.452,68.0,936.0,133.71428571428572,93.26666666666667,27.869999999999994,82.01857142857143,23.282857142857146,0,129.0,122.75,1,41
2025-02-11,2025,2,Sudeste,Mata Atlântica,129,São Paulo,-23.5505,-46.6333,24.74,30.64,19.33,73.5,2.41,1.75,6.3,102.0,942.0,134.57142857142858,95.2,14.469999999999992,80.73,23.455714285714286,0,119.0,122.75,0,42
2025-02-12,2025,2,Sudeste,Mata Atlântica,119,São Paulo,-23.5505,-46.6333,24.8,31.09,19.06,69.84,1.06,2.73,9.828,129.0,903.0,129.0,99.6,13.309999999999992,79.09714285714287,23.724285714285713,0,66.0,122.75,0,43
2025-02-13,2025,2,Sudeste,Mata Atlântica,66,São Paulo,-23.5505,-46.6333,23.54,26.79,20.91,81.58,4.14,2.21,7.956,119.0,814.0,116.28571428571429,105.2,11.269999999999992,76.62285714285714,24.012857142857143,0,138.0,122.75,1,44
2025-02-14,2025,2,Sudeste,Mata Atlântica,138,São Paulo,-23.5505,-46.6333,22.62,26.42,19.03,83.26,5.15,1.43,5.148,66.0,743.0,106.14285714285714,106.73333333333333,12.549999999999994,76.82142857142857,23.99285714285714,0,330.0,122.75,1,45
2025-02-15,2025,2,Sudeste,Mata Atlântica,330,São Paulo,-23.5505,-46.6333,24.28,30.56,19.02,78.69,0.96,1.62,5.832000000000001,138.0,715.0,102.14285714285714,112.33333333333333,15.539999999999994,78.15142857142857,23.715714285714284,1,218.0,122.75,1,46
2025-02-16,2025,2,Sudeste,Mata Atlântica,218,São Paulo,-23.5505,-46.6333,25.62,31.24,20.18,74.49,0.03,3.02,10.872,330.0,952.0,136.0,129.73333333333332,15.009999999999994,77.58714285714287,23.845714285714283,2,352.0,122.75,1,47
2025-02-17,2025,2,Sudeste,Mata Atlântica,352,São Paulo,-23.5505,-46.6333,25.89,33.29,18.53,60.25,0.0,3.75,13.5,218.0,1102.0,157.42857142857142,141.0,14.879999999999994,77.29142857142857,24.165714285714284,3,407.0,122.75,1,48
2025-02-18,2025,2,Sudeste,Mata Atlântica,407,São Paulo,-23.5505,-46.6333,25.27,31.69,19.99,69.18,6.56,2.99,10.764,352.0,1352.0,193.14285714285714,159.33333333333334,13.749999999999993,74.51571428571428,24.49857142857143,0,292.0,122.75,1,49
2025-02-19,2025,2,Sudeste,Mata Atlântica,292,São Paulo,-23.5505,-46.6333,25.12,31.13,20.4,77.6,5.82,2.84,10.224,407.0,1630.0,232.85714285714286,180.06666666666666,17.89999999999999,73.89857142857143,24.574285714285715,0,355.0,122.75,1,50
2025-02-20,2025,2,Sudeste,Mata Atlântica,355,São Paulo,-23.5505,-46.6333,25.74,31.19,20.53,70.97,1.16,2.18,7.848000000000001,292.0,1803.0,257.57142857142856,188.33333333333334,22.659999999999993,75.00714285714285,24.62,0,323.0,122.75,1,51
2025-02-21,2025,2,Sudeste,Mata Atlântica,323,São Paulo,-23.5505,-46.6333,24.3,30.0,20.27,81.23,3.64,2.99,10.764,355.0,2092.0,298.85714285714283,198.13333333333333,19.679999999999993,73.49142857142856,24.934285714285714,0,202.0,122.75,1,52
2025-02-22,2025,2,Sudeste,Mata Atlântica,202,São Paulo,-23.5505,-46.6333,23.77,29.61,20.0,80.33,1.51,4.03,14.508,323.0,2277.0,325.2857142857143,210.53333333333333,18.169999999999995,73.20142857142856,25.174285714285713,0,128.0,122.75,1,53
2025-02-23,2025,2,Sudeste,Mata Atlântica,128,São Paulo,-23.5505,-46.6333,24.08,30.54,19.4,75.71,0.83,3.25,11.7,202.0,2149.0,307.0,212.93333333333334,18.71999999999999,73.43571428571428,25.101428571428574,1,150.0,122.75,1,54
2025-02-24,2025,2,Sudeste,Mata Atlântica,150,São Paulo,-23.5505,-46.6333,24.78,31.72,19.43,71.56,0.59,3.46,12.456,128.0,2059.0,294.14285714285717,215.26666666666668,19.519999999999996,73.61,24.881428571428568,2,169.0,122.75,1,55
2025-02-25,2025,2,Sudeste,Mata Atlântica,169,São Paulo,-23.5505,-46.6333,25.1,32.56,18.69,69.17,0.0,2.93,10.548,150.0,1857.0,265.2857142857143,220.73333333333332,20.109999999999996,75.22571428571428,24.722857142857144,3,235.0,122.75,1,56
2025-02-26,2025,2,Sudeste,Mata Atlântica,235,São Paulo,-23.5505,-46.6333,25.5,33.74,18.73,68.02,0.01,2.56,9.216,169.0,1619.0,231.28571428571428,225.2,13.549999999999992,75.2242857142857,24.698571428571427,4,290.0,122.75,1,57
2025-02-27,2025,2,Sudeste,Mata Atlântica,290,São Paulo,-23.5505,-46.6333,25.17,33.81,17.85,68.72,1.76,2.48,8.928,235.0,1562.0,223.14285714285714,232.26666666666668,7.739999999999992,73.85571428571428,24.752857142857142,0,196.0,122.75,1,58
2025-02-28,2025,2,Sudeste,Mata Atlântica,196,São Paulo,-23.5505,-46.6333,25.06,33.16,19.58,70.04,0.26,2.93,10.548,290.0,1497.0,213.85714285714286,243.66666666666666,8.339999999999993,73.53428571428572,24.671428571428574,1,154.0,122.75,1,59
2025-03-01,2025,3,Sudeste,Mata Atlântica,154,São Paulo,-23.5505,-46.6333,25.48,34.16,18.37,67.08,0.0,3.32,11.952,196.0,1370.0,195.71428571428572,252.33333333333334,4.959999999999993,71.93571428571428,24.78,2,188.0,122.75,1,60
2025-03-02,2025,3,Sudeste,Mata Atlântica,188,São Paulo,-23.5505,-46.6333,25.73,34.41,18.87,65.79,0.05,2.92,10.512,154.0,1322.0,188.85714285714286,253.4,3.449999999999993,70.04285714285713,25.024285714285714,3,184.0,122.75,1,61
2025-03-03,2025,3,Sudeste,Mata Atlântica,184,São Paulo,-23.5505,-46.6333,24.58,34.16,17.03,66.63,0.0,3.55,12.78,188.0,1382.0,197.42857142857142,243.93333333333334,2.669999999999993,68.62571428571428,25.259999999999998,4,207.0,122.75,1,62
2025-03-04,2025,3,Sudeste,Mata Atlântica,207,São Paulo,-23.5505,-46.6333,24.8,32.83,19.39,67.69,0.1,4.08,14.688,184.0,1416.0,202.28571428571428,241.66666666666666,2.079999999999993,67.92142857142856,25.231428571428573,5,294.0,122.75,1,63
2025-03-05,2025,3,Sudeste,Mata Atlântica,294,São Paulo,-23.5505,-46.6333,24.76,32.66,19.23,68.15,0.05,3.61,12.996,207.0,1454.0,207.71428571428572,232.0,2.179999999999993,67.71,25.188571428571432,6,195.0,122.75,1,64
2025-03-06,2025,3,Sudeste,Mata Atlântica,195,São Paulo,-23.5505,-46.6333,23.91,32.68,17.53,67.82,0.0,4.89,17.604,294.0,1513.0,216.14285714285714,224.46666666666667,2.219999999999993,67.72857142857143,25.082857142857144,7,170.0,122.75,1,65
2025-03-07,2025,3,Sudeste,Mata Atlântica,170,São Paulo,-23.5505,-46.6333,24.21,33.03,18.87,69.62,0.03,5.44,19.584000000000003,195.0,1418.0,202.57142857142858,218.0,0.4599999999999929,67.6,24.90285714285714,8,213.0,122.75,1,66
2025-03-08,2025,3,Sudeste,Mata Atlântica,213,São Paulo,-23.5505,-46.6333,24.44,33.1,18.25,68.8,0.02,3.4,12.24,170.0,1392.0,198.85714285714286,205.66666666666666,0.2299999999999929,67.54,24.78142857142857,9,315.0,122.75,1,67
2025-03-09,2025,3,Sudeste,Mata Atlântica,315,São Paulo,-23.5505,-46.6333,25.58,34.82,18.34,63.26,0.09,2.86,10.296,213.0,1451.0,207.28571428571428,198.33333333333334,0.2499999999999929,67.78571428571429,24.632857142857144,10,349.0,122.75,1,68
2025-03-10,2025,3,Sudeste,Mata Atlântica,349,São Paulo,-23.5505,-46.6333,23.67,31.65,18.74,68.83,0.6,2.66,9.576,315.0,1578.0,225.42857142857142,205.86666666666667,0.28999999999999293,67.42428571428572,24.61142857142857,11,199.0,122.75,1,69
2025-03-11,2025,3,Sudeste,Mata Atlântica,199,São Paulo,-23.5505,-46.6333,23.62,29.42,19.24,74.16,2.36,2.25,8.1,349.0,1743.0,249.0,220.6,0.8899999999999929,67.73857142857143,24.481428571428573,0,160.0,122.75,1,70
2025-03-12,2025,3,Sudeste,Mata Atlântica,160,São Paulo,-23.5505,-46.6333,24.19,31.2,19.24,74.99,2.84,3.27,11.772,199.0,1735.0,247.85714285714286,223.86666666666667,3.149999999999993,68.66285714285713,24.312857142857144,0,125.0,122.75,1,71
2025-03-13,2025,3,Sudeste,Mata Atlântica,125,São Paulo,-23.5505,-46.6333,24.58,31.38,19.72,73.95,1.8,2.63,9.468,160.0,1601.0,228.71428571428572,223.26666666666668,5.939999999999992,69.64,24.231428571428573,0,186.0,122.75,1,72
2025-03-14,2025,3,Sudeste,Mata Atlântica,186,São Paulo,-23.5505,-46.6333,23.98,30.27,19.81,76.78,1.19,2.59,9.324,125.0,1531.0,218.71428571428572,215.93333333333334,7.739999999999992,70.51571428571428,24.32714285714286,0,168.0,122.75,1,73
2025-03-15,2025,3,Sudeste,Mata Atlântica,168,São Paulo,-23.5505,-46.6333,23.67,31.49,19.48,77.37,0.36,3.43,12.348,186.0,1547.0,221.0,209.0,8.899999999999993,71.53857142857143,24.294285714285714,1,105.0,122.75,0,74
2025-03-16,2025,3,Sudeste,Mata Atlântica,105,São Paulo,-23.5505,-46.6333,22.37,29.65,18.77,79.38,5.14,4.88,17.568,168.0,1502.0,214.57142857142858,207.13333333333333,9.239999999999993,72.76285714285714,24.184285714285714,0,39.0,122.75,0,75
2025-03-17,2025,3,Sudeste,Mata Atlântica,39,São Paulo,-23.5505,-46.6333,23.08,31.22,18.36,77.8,3.98,3.41,12.276000000000002,105.0,1292.0,184.57142857142858,203.86666666666667,14.289999999999992,75.0657142857143,23.725714285714282,0,139.0,122.75,1,76
2025-03-18,2025,3,Sudeste,Mata Atlântica,139,São Paulo,-23.5505,-46.6333,23.29,30.48,18.6,78.75,8.38,2.81,10.116,39.0,982.0,140.28571428571428,193.93333333333334,17.66999999999999,76.34714285714286,23.641428571428573,0,128.0,122.75,1,77
2025-03-19,2025,3,Sudeste,Mata Atlântica,128,São Paulo,-23.5505,-46.6333,21.77,27.55,18.72,84.76,14.8,3.44,12.384,139.0,922.0,131.71428571428572,190.93333333333334,23.68999999999999,77.00285714285714,23.594285714285714,0,93.0,122.75,0,78
2025-03-20,2025,3,Sudeste,Mata Atlântica,93,São Paulo,-23.5505,-46.6333,20.58,26.69,16.62,79.36,1.67,4.53,16.308,128.0,890.0,127.14285714285714,185.66666666666666,35.64999999999999,78.39857142857143,23.24857142857143,0,118.0,122.75,0,79
2025-03-21,2025,3,Sudeste,Mata Atlântica,118,São Paulo,-23.5505,-46.6333,20.72,28.65,15.75,77.67,0.15,3.77,13.572,93.0,858.0,122.57142857142857,172.26666666666668,35.519999999999996,79.17142857142856,22.677142857142858,1,96.0,122.75,0,80
2025-03-22,2025,3,Sudeste,Mata Atlântica,96,São Paulo,-23.5505,-46.6333,22.62,30.73,16.86,74.8,0.49,2.98,10.728,118.0,790.0,112.85714285714286,167.13333333333333,34.47999999999999,79.29857142857144,22.21142857142857,2,59.0,122.75,0,81
2025-03-23,2025,3,Sudeste,Mata Atlântica,59,São Paulo,-23.5505,-46.6333,22.19,27.21,18.27,82.39,2.06,2.78,10.008,96.0,718.0,102.57142857142857,162.2,34.60999999999999,78.93142857142857,22.06142857142857,0,53.0,122.75,0,82
2025-03-24,2025,3,Sudeste,Mata Atlântica,53,São Paulo,-23.5505,-46.6333,22.94,29.25,18.57,77.72,2.3,1.98,7.128,59.0,672.0,96.0,151.93333333333334,31.529999999999994,79.36142857142856,22.035714285714285,0,114.0,122.75,0,83
2025-03-25,2025,3,Sudeste,Mata Atlântica,114,São Paulo,-23.5505,-46.6333,23.64,31.63,18.6,76.65,2.39,2.17,7.812,53.0,686.0,98.0,134.46666666666667,29.849999999999994,79.35000000000001,22.015714285714285,0,115.0,122.75,0,84
2025-03-26,2025,3,Sudeste,Mata Atlântica,115,São Paulo,-23.5505,-46.6333,21.59,26.35,18.7,83.39,3.0,3.46,12.456,114.0,661.0,94.42857142857143,118.8,23.859999999999992,79.05,22.065714285714286,0,49.0,122.75,0,85
2025-03-27,2025,3,Sudeste,Mata Atlântica,49,São Paulo,-23.5505,-46.6333,22.25,28.76,17.88,80.31,0.73,3.67,13.212,115.0,648.0,92.57142857142857,113.2,12.059999999999993,78.85428571428572,22.04,1,69.0,122.75,0,86
2025-03-28,2025,3,Sudeste,Mata Atlântica,69,São Paulo,-23.5505,-46.6333,23.43,30.73,17.9,74.73,2.52,3.05,10.98,49.0,604.0,86.28571428571429,105.8,11.119999999999994,78.99,22.278571428571432,0,84.0,122.75,0,87
2025-03-29,2025,3,Sudeste,Mata Atlântica,84,São Paulo,-23.5505,-46.6333,23.86,31.48,18.91,75.36,0.68,2.38,8.568,69.0,555.0,79.28571428571429,102.06666666666666,13.489999999999993,78.57000000000001,22.665714285714284,1,59.0,122.75,0,88
2025-03-30,2025,3,Sudeste,Mata Atlântica,59,São Paulo,-23.5505,-46.6333,23.57,30.49,19.46,75.66,0.23,2.98,10.728,84.0,543.0,77.57142857142857,95.26666666666667,13.679999999999993,78.65,22.842857142857145,2,55.0,122.75,0,89
2025-03-31,2025,3,Sudeste,Mata Atlântica,55,São Paulo,-23.5505,-46.6333,23.98,30.99,19.33,77.08,6.95,2.22,7.992000000000001,59.0,543.0,77.57142857142857,88.0,11.849999999999994,77.68857142857144,23.04,0,72.0,122.75,0,90
2025-04-01,2025,4,Sudeste,Mata Atlântica,72,São Paulo,-23.5505,-46.6333,23.62,30.86,18.28,76.11,0.68,2.29,8.244,55.0,545.0,77.85714285714286,84.66666666666667,16.499999999999993,77.59714285714287,23.18857142857143,1,145.0,122.75,1,91
2025-04-02,2025,4,Sudeste,Mata Atlântica,145,São Paulo,-23.5505,-46.6333,25.08,31.57,19.99,73.97,0.57,2.81,10.116,72.0,503.0,71.85714285714286,86.86666666666666,14.789999999999992,77.52,23.185714285714283,2,104.0,122.75,0,92
2025-04-03,2025,4,Sudeste,Mata Atlântica,104,São Paulo,-23.5505,-46.6333,25.37,31.9,20.47,68.05,1.75,2.93,10.548,145.0,533.0,76.14285714285714,87.26666666666667,12.359999999999992,76.17428571428572,23.684285714285714,0,150.0,122.75,1,93
2025-04-04,2025,4,Sudeste,Mata Atlântica,150,São Paulo,-23.5505,-46.6333,22.68,29.49,19.06,83.03,10.97,3.25,11.7,104.0,588.0,84.0,85.66666666666667,13.379999999999992,74.42285714285715,24.13,0,63.0,122.75,0,94
2025-04-05,2025,4,Sudeste,Mata Atlântica,63,São Paulo,-23.5505,-46.6333,18.03,22.05,15.85,83.22,2.24,7.88,28.368,150.0,669.0,95.57142857142857,89.46666666666667,21.82999999999999,75.60857142857142,24.022857142857145,0,29.0,122.75,0,95
2025-04-06,2025,4,Sudeste,Mata Atlântica,29,São Paulo,-23.5505,-46.6333,17.9,22.32,15.26,79.43,0.03,6.21,22.356,63.0,648.0,92.57142857142857,85.8,23.389999999999993,76.73142857142857,23.189999999999998,1,28.0,122.75,0,96
2025-04-07,2025,4,Sudeste,Mata Atlântica,28,São Paulo,-23.5505,-46.6333,19.02,25.33,15.15,76.73,0.0,5.19,18.684,29.0,618.0,88.28571428571429,81.33333333333333,23.189999999999994,77.27,22.38,2,158.0,122.75,1,97
2025-04-08,2025,4,Sudeste,Mata Atlântica,158,São Paulo,-23.5505,-46.6333,20.43,28.75,14.27,74.98,0.03,2.69,9.684,28.0,591.0,84.42857142857143,79.26666666666667,16.239999999999995,77.22,21.671428571428574,3,54.0,122.75,0,98
2025-04-09,2025,4,Sudeste,Mata Atlântica,54,São Paulo,-23.5505,-46.6333,22.57,30.1,17.1,73.53,3.21,3.26,11.736,158.0,677.0,96.71428571428571,86.26666666666667,15.589999999999995,77.05857142857143,21.215714285714288,0,51.0,122.75,0,99
2025-04-10,2025,4,Sudeste,Mata Atlântica,51,São Paulo,-23.5505,-46.6333,21.79,28.04,17.59,82.56,8.63,2.71,9.756,54.0,586.0,83.71428571428571,82.26666666666667,18.229999999999993,76.99571428571429,20.857142857142858,0,88.0,122.75,0,100
